,spot,timestamp,reporter,reporter_grid,snr,frequency,tx_call,tx_grid,power,drift,distance,azimuth,band,version,code
21100766,1110385794,1521682080,N4TVC,FM18is,-23,7.040107000000001,AC7JW,DN40bu,37,-1,2944,83,7,,0
6352028,1095534820,1520399880,G4HZX,IO91xk,-26,7.040096000000001,KN8DMK,EM89oo,23,0,6228,48,7,1.8.0,0
23850019,1113133225,1521920880,PI9ESA,JO22ff,-10,3.5941,DO3HUM,JO51,30,0,454,283,3,,0
22202503,1111484179,1521788760,DK8FT/B,JN58oe,-1,7.040057000000001,SM7GVS,JO66,23,0,930,188,7,,0
12306055,1101535868,1520909040,N2EON,FN20wt,-20,7.040096000000001,WW7KE,DM43dl,43,0,3402,65,7,1.9.0-rc2,0
15085285,1104336158,1521123960,KE7A,EM12kx,-25,14.097204999999999,N4NVG,FM03xw,10,0,1771,272,14,1.9.0-rc2,0
7212907,1096394061,1520463480,OZ1AAB,JO65cs,-18,5.288682,G4DJB,IO91ph,27,0,985,55,5,,0
1592485,1090746952,1520000520,K8LCS,EN72uf,-22,14.097055,N5EN,EL29ew,20,0,1701,33,14,1.8.0,0
2367957,1091517944,1520064480,F5RRS,JN36eb,-10,3.570176,DL6MHT,JN57vq,37,0,450,248,3,1.8.0,0
27035510,1116380543,1522240800,KK6EEW,CM88on,-12,0.137508,WH2XXP,DM33,37,0,1042,306,-1,1.8.0,0
7176706,1096358747,1520460600,LX1DQ,JN39cq,-13,7.040166,WA1DLZ,FN54bp,30,0,5528,55,7,1.2 Kiwi,0
3749255,1092910242,1520174280,PH3J,JO21wx,-18,7.040102,OM1AI,JN88,23,0,878,300,7,1.8.0,0
1318660,1090470274,1519979520,NV0O,EM28tt,-21,0.475745,N1DAY,EM85sg,37,0,1128,294,0,1.9.0-rc2,0
9968148,1099172696,1520695680,N0NCI,EN35,-21,7.040106,AE7YQ,DM41kx,37,0,2162,41,7,2.0_r1714,0
18250986,1107521932,1521394440,K9AN,EN50wc,-7,7.0400979999999995,VE3FKN,FN03,23,0,841,247,7,,0
492214,1089633906,1519907400,NE4EB,EM74jg,-24,10.14018,VE8TEA,DP22tk,37,-1,3734,133,10,1.8.0-rc3,0
22358420,1111640544,1521801480,KI8FW,EM79,-9,7.040114999999999,AE7YQ,DM41kx,37,0,2487,63,7,1.9.0-rc3,0
6271910,1095454307,1520391120,WA4KFZ,FM18gv,0,7.04011,N5CEY,EL16gc,30,0,2345,48,7,2.0_r1714,0
23910724,1113191606,1521924840,IK5LWE,JN53mv,-13,7.040025,G8JFX,IO92nj,33,0,1291,132,7,1.8.0,0
2274323,1091426255,1520057520,SV8RV,KM07ks,-27,7.040126,G0NJS,IO91vs,37,0,2263,125,7,1.8.0,0
29282537,1118653907,1522441320,PA0MBO,JO32ke,-12,7.040162,EA5AU,IM99tl,37,0,1519,19,7,,0
17790727,1107061855,1521364680,N8VIM,FN42fq,-17,7.040108999999999,W3CSW,FM19kd,37,0,612,48,7,1.9.0-rc2,0
25296697,1114606919,1522060200,F1VMV,JN24kh,-24,10.140197,EA4DUT,IN80ej,23,-1,822,55,10,0.8_r3058,0
7443521,1096636419,1520487000,OE5AFP,JN78dh,-16,10.140199,RZ0SU,NO85ww,43,-1,5413,298,10,1.2 Kiwi,0
18645229,1107917849,1521427200,DL1KAI,JO42vj,-19,1.838171,RX3DHR,KO94ks,37,0,1924,274,1,1.8.0,0
19895233,1109170784,1521556440,F/PE3ES,JN28ux,-13,7.040135,G4CPD,IO94hc,37,-1,751,136,7,,0
8789685,1097987687,1520595960,PA0ARR,JO21du,-20,7.040055000000001,DL2MST,JN58,23,0,605,311,7,1.8.0,0
3720198,1093248721,1520172480,AA9GE,EN50gq,-29,14.097121,DL8DAX,JO31qm,37,-1,7004,302,14,,0
6320154,1095504228,1520396400,LA2XPA,JP33wi,-10,0.13755,2E0ILY,IO82qv,27,0,1312,24,-1,1.2 Kiwi,0
15502506,1104753286,1521152760,KB2SVD,FN20nh,-25,7.040113000000001,AB9TX,EN54wn,37,0,1184,109,7,1.8.0,0
6252053,1095434212,1520389080,K9AN,EN50wc,-21,0.475592,WA4SZE,EM65,23,0,523,350,0,1.9.0-rc2,0
18097637,1107369118,1521384960,EA8BVP,IL28fd,-24,10.140121,IK1WVQ,JN44cb,27,0,2754,238,10,2.12_r3617,0
4409796,1093584003,1520233800,K9AN,EN50wc,-19,3.5700910000000006,N8TWX,EN82bw,37,0,474,230,3,,0
3946245,1093107310,1520187600,OE3EIW,JN78ug,-17,10.140252,M0YSB,IO83wg,23,0,1367,107,10,1.8.0,0
21746279,1111030650,1521742200,LX1DQ,JN39cq,-21,3.594185,DF2LS,JO53dr,37,0,530,214,3,1.2 Kiwi,0
16557598,1105828602,1521250080,N2HQI,FN13sa,-3,10.140121,AC0TG,DM79mw,37,0,2387,72,10,,0
15621334,1104883181,1521164880,W1XP,FN42fo,-7,0.475696,AA1A,FN42pb,27,0,91,312,0,2.0_r1714,0
15625473,1104886631,1521165360,DK8JP/1,JO31gk,-21,1.838039,GM7TFP,IO86nl,37,0,832,128,1,,0
2063227,1091215836,1520034840,K9DSP,EN52vw,-15,14.097095999999999,W7WKR,CN97uj,37,0,2545,89,14,1.8.0-rc1,0
19419319,1108692086,1521498720,KA3YAN,EM92wv,-10,7.040197,KN8DMK,EM89oo,33,0,783,161,7,1.8.0,0
3961010,1093122191,1520188680,KT0N,DN70lm,-24,14.097116,WB0NPN,EM79tm,23,-2,1759,280,14,1.8.0,0
29396583,1118767594,1522449840,DF8OE,JO42jr,-21,3.5941059999999996,OM1AI,JN88,23,1,745,312,3,,0
8495694,1097691820,1520573400,SV8RV,KM07ks,-26,0.47568299999999997,DK7FC,JN49ik,30,0,1621,139,0,1.9.0-rc2,0
28321672,1117685860,1522361040,W4GON,EM65nr,-23,7.040096000000001,VE3FKN,FN03,23,0,1091,220,7,2.12_r3617,0
17443169,1106711510,1521326880,N0IUV,EN31eo,-16,14.097085,KD6QM,DM09ba,37,0,2235,74,14,1.8.0,0
23136825,1112417056,1521864000,DK8JP/1,JO31gk,-24,3.594185,IW2DWN,JN46qi,17,0,602,341,3,,0
1775364,1090929857,1520012880,K7GXB,DM34sn,-11,14.097060999999998,N5EN,EL29ew,20,0,1662,292,14,1.8.0,0
28658491,1118028029,1522393560,EI3RCW,IO62kf,-2,7.040118,DL6KN,JO52fg,37,0,1194,277,7,1.8.0,0
25142340,1114448690,1522041720,G2HFR,JO02ak,-28,7.040125,OH2GQC,KP20if,37,0,1735,251,7,,0
7478379,1096675551,1520490720,DK0VLP,JO52kk,-13,1.8381599999999998,G3ZJG,IO92hq,37,0,828,87,1,,0
9865037,1099068263,1520684280,SY1BRU,KM17ux,-12,14.097147,UA4CBM,LO31ao,43,0,2307,238,14,1.8.0-rc1,0
22109393,1111391117,1521776040,WQ5O,EN53uk,-20,7.040088000000001,WN2FMM,EL98hi,37,0,1788,342,7,1.8.0-rc2,0
22683646,1111965680,1521824280,DL7JKD,JO62sk,-27,7.0401419999999995,G0FTD,JO01,30,0,868,78,7,1.8.0,0
23145764,1112425824,1521865560,DL1GCD/1,JN48ar,-12,1.8381319999999999,G4WLC,IO81rs,37,0,824,110,1,,0
23372888,1112657718,1521889080,KQ6ZR,DM07dh,-19,7.040119,W3SMK,CM87xq,37,0,210,101,7,1.8.0-rc2,0
8518683,1097714486,1520575800,K2JY,EM40xa,-1,7.040163000000001,N8VIM,FN42fq,37,-3,2166,235,7,1.8.0,0
11473599,1100683852,1520840880,PI9ESA,JO22ff,-19,10.140166,HA1TN,JN97nl,23,0,1174,302,10,,0
20077161,1109353444,1521571200,OE2XRM,JN67lt,-15,7.040077,G0CWT,IO82uj,23,0,1198,109,7,2.12_r3617,0
4123987,1093286123,1520202720,K9ZX,EN60xa,-26,7.0400339999999995,KK4LNS,EM66pe,33,0,430,8,7,1.8.0,0
21170310,1110454542,1521692040,EA8BFK,IL38bo,-9,7.04,F4TTR,JN18oj,30,0,2642,220,7,,0
28213795,1117578569,1522352880,VE3GTC,FN25ig,-23,10.140193,KD6RF,EM22la,37,-1,2250,43,10,1.7.0,0
4868963,1094041910,1520274120,DL3NCS,JN59,-24,7.040136,EA4URA,IN80ci,20,0,1537,44,7,1.8.0,0
13002508,1102235417,1520965680,W4HOD,EM72eo,-3,14.0971,G8UUG,IO91,40,0,6882,288,14,1.8.0,0
24611705,1113901009,1521991440,PA0EHG,JO22hb,-26,3.5941129999999997,LX1LW,JN39ap,33,0,287,340,3,,0
18838444,1108109447,1521451680,PA0EHG,JO22hb,-2,0.47563,DF2JP,JO31hh,27,0,161,302,0,,0
17728940,1107000597,1521360360,DL1GCD/2,JN48ar,-17,7.040159,G4XTZ,IO91,20,0,716,112,7,,0
19295268,1108568734,1521487200,N5CEY,EL16gc,-12,14.097098999999998,VE3GEN,EN96ol,33,0,2701,219,14,2.0_r1714,0
5533022,1094710822,1520332200,WA4KFZ,FM18gv,-13,7.040121000000001,N0ZHE,EM17,30,-1,1715,79,7,2.0_r1714,0
16718379,1105988966,1521264120,M0XDK,IO92ne,-20,10.140265,IZ4LXP,JN54lg,37,0,1239,319,10,,0
24932678,1114225509,1522014120,LA3JJ,JO59bh,-22,3.594149,PA0KN,JO21,23,0,929,18,3,1.9.0-rc3,0
8017941,1097213918,1520533320,VK5MR,PF89kk,-26,10.140215,DL6NL,JO50cb,20,0,15128,84,10,1.8.0-rc1,0
22876751,1112157256,1521836760,VK2RH,QF56oc,-20,7.0400339999999995,VK6CQ,OF78wa,33,0,3288,103,7,1.9.0-rc3,0
23263777,1112544208,1521879120,DC5AL-R,JO31lk,-1,3.5941050000000003,ON7DY,JO20ow,23,0,134,65,3,,0
14059347,1103299916,1521045600,N8AUM,EM70em,-20,7.040189,KN8DMK,EM89oo,33,0,1042,195,7,1.8.0-rc2,0
16655838,1105927067,1521259560,DK8FT,JN58oe,-10,10.140179,G3OJI,IO92,23,0,990,114,10,,0
28919297,1118290619,1522415280,VK5EI,PF95gd,-23,7.040126,KF9KV,EN52et,37,-3,15809,266,7,1.8.0,0
7716801,1096912183,1520509800,GM4SFW,IO77sn,-21,14.097161999999999,WB4CSD,FM08pp,27,-2,5576,42,14,,0
21045934,1110329240,1521675600,W4DJW,EM84ux,-15,10.140203999999999,W5JVS,EM15eo,33,0,1392,88,10,1.8.0-rc2,0
15022614,1104275213,1521120000,DL/PA0EHG,JO32sq,-21,5.288719,G6JVT,IO90,23,0,641,64,5,,0
18738950,1108010670,1521442200,SM0EPX/RX2,JO89si,-8,10.140107,ON7DY,JO20ow,23,0,1217,35,10,1.6.0,0
30064301,1119444129,1522510920,N8AUM,EM70em,-1,7.040136,WA4KFZ,FM18gv,37,0,1192,221,7,1.8.0-rc2,0
129532,1089253334,1519874640,N5CEY,EL16gc,-14,0.475708,K5DNL,EM15lj,37,0,1034,182,0,1.7.0,0
1983311,1091137014,1520028120,OY1OF,IP62oa,-3,7.0401110000000005,OM1AI,JN88,23,0,2106,324,7,17.7.0,0
26933972,1116280767,1522230720,IZ4LXP,JN54lg,-15,7.040102,DG0HAB,JO61,37,-1,815,191,7,1.8.0,0
12399025,1101628795,1520919480,N2HQI,FN13sa,-14,1.8380919999999998,KA1AQP,FN42cd,23,0,394,286,1,1.7.0,0
28560281,1117930606,1522382880,N0ZHE,EM17,-15,7.040050999999999,AC3V,FM29hv,37,0,1895,269,7,1.8.0,0
13336431,1102581095,1520990400,KA7OEI,DN40ao,-20,7.040023,K4IZN,EM62tp,37,0,2438,299,7,1.2 Kiwi,0
27276415,1116621961,1522262040,EA1IOW,IN83gj,-23,14.097079999999998,HB9TJM,JN36eq,37,0,854,248,14,1.8.0-rc2,0
26251431,1115583448,1522157280,VK5EI,PF95gd,-12,14.097087,VK5AJQ,PF95ha,23,0,16,331,14,2.12_r3617,0
15576269,1104837667,1521159840,IU6FRS,JN62ww,-14,7.040122,OH2GQC,KP20if,37,0,2057,206,7,1.8.0,0
7756212,1096951252,1520513160,WA9EIC,EN60ed,7,7.040157000000001,N8VIM,FN42fq,37,-4,1368,264,7,1.9.0-rc2,0
25273497,1114583626,1522057800,DL/PA0EHG,JO32sq,-2,10.140239,EA6FG,JM19hp,27,0,1498,13,10,,0
19686490,1108960337,1521535920,GM4SFW,IO77sn,-14,7.040005000000001,DL0PBS,JO33,23,-1,848,307,7,,0
11046824,1100250668,1520798040,PH2M,JO22hc,-6,1.838196,DK1BN/P,JO30tn,40,0,270,311,1,,0
9826158,1099028262,1520679960,AF7KR,DM43bh,-23,7.040141,WA4KFZ,FM18gv,37,0,3134,269,7,1.7.0,0
25494224,1114808809,1522080360,KB9MVW,EN52,-28,7.0401050000000005,VE3FKN,FN03,23,0,821,266,7,1.8.0-rc1,0
12826595,1102056240,1520953680,LA5WJA,JP33vc,-16,10.140258,DJ8AW,JO53rv,20,0,1045,350,10,1.9.0-rc2,0
7067760,1096248863,1520452080,KC2STA1,FN22vx,-23,10.140238,N0CXX,EN42ea,37,0,1429,80,10,1.8.0,0
18003859,1107276237,1521378480,DL0HT,JO43jb,-14,10.140191,G8TDL,IO91ok,30,-1,676,71,10,,0
4667315,1093842950,1520256960,G2HFR,JO02ak,-11,7.040036,DL1ZU,JO40im,33,0,636,293,7,,0
3848412,1093009922,1520180520,OZ7IT,JO65df,-26,14.09704,OZ2BRN,JO55wk,23,-2,35,131,14,1.8.0,0
29134909,1118507015,1522431480,G4DEU,IO81sl,0,7.040162,DL1BJA,JO43jc,37,0,785,261,7,1.9.0-rc3,0
22732341,1112014642,1521827400,DK6UG,JN49cm,-2,7.0401229999999995,G7MRV,IO93ks,23,0,798,123,7,,0
22838599,1112119584,1521834000,VA3ROM,EN58jk,7,14.097098999999998,VE3SAO,EN58jk,23,0,0,0,14,1.2 Kiwi,0
1602828,1090759216,1520001360,PI4THT,JO32kf,-20,14.097089000000002,EA4NF,IN80dk,23,0,1539,28,14,0.6,0
29182809,1118554043,1522434600,DL3NCS,JN59,-2,7.040178999999999,OH8GKP,KP24rt,37,0,1906,214,7,1.8.0,0
11924704,1101146209,1520875200,KN8DMK,EM89oo,-8,7.040074000000001,KE3PL,EM74xx,37,0,526,12,7,1.8.0,0
17901341,1107173366,1521371760,PH2M,JO22hc,-18,14.097175,OH8GKP,KP24rt,37,0,1844,230,14,,0
26207953,1115540756,1522153440,G4MSA,IO90au,-13,5.288768,G4ZFQ,IO90ir,30,0,49,287,5,,0
5721248,1094899158,1520345880,SWLJO43,JO43xh,-7,14.097002999999999,DB9AZ,JO43vn,37,0,30,158,14,1.2 Kiwi,0
9833311,1099036528,1520680800,G4CUI,IO93fi,-21,14.097064000000001,IZ4LXP,JN54lg,37,0,1359,322,14,1.8.0-rc2,0
25398383,1114708341,1522070400,N3EDS,FM09jx,-24,14.097113,M0IKN,JO01io,37,0,6012,291,14,1.8.0,0
15423706,1104673493,1521146400,DK8FT/A,JN58oe,-28,1.838037,GM7TFP,IO86nl,37,0,1324,128,1,,0
8043568,1097240017,1520535120,DL6EBP,JO30dw,-15,5.366166000000001,G0IDE,IO83pq,37,0,683,113,5,4.0 r6470,0
908949,1090051635,1519941720,JA5FP,QM05bq,9,0.13756300000000002,JH1OFX,PM95ql,20,0,72,71,-1,1.2 Kiwi,0
26823917,1116169904,1522217400,W3HH,EL89vb,-18,0.475742,W3LPL,FM19lg,37,0,1230,204,0,1.8.0,0
11404713,1100615326,1520835240,SWLK9,EN61,-15,0.47574399999999994,N1DAY,EM85sg,37,0,797,331,0,1.9.0-rc2,0
6219303,1095401559,1520385480,F5CMQ,JN13,-20,7.040114999999999,OZ8PZ,JO47,23,0,1612,198,7,1.8.0,0
14794386,1104046246,1521105000,DL/PA0EHG,JO32sq,-8,3.594143,G4PEY,IO91tb,30,0,572,69,3,,0
5653198,1094830947,1520340840,OZ2BRN,JO55wk,-19,14.097170000000002,EA6GK,JM19iq,20,-4,1878,18,14,1.6.0,0
2795403,1091950570,1520095680,PI4THT,JO32kf,-25,14.097092000000002,DF9HJ,JO43ws,37,0,264,231,14,0.6,0
29574719,1118956332,1522469760,N8AUM,EM70em,-10,7.040062,AB0VX,EN21cj,13,0,1514,140,7,1.8.0-rc2,0
22570030,1111851640,1521816720,OZ1AAB,JO65cs,-27,10.140286,IK3NLK,JN55wk,20,0,1149,1,10,,0
17579619,1106851389,1521344280,DL2ZZ,JO31lo,-11,1.8380869999999998,G4JNT,IO90iv,43,0,579,79,1,,0
25806148,1115121008,1522106040,KB4DXV,DM42mf,-16,7.04011,K5AX,EL29,37,-1,1548,285,7,1.8.0,0
3981251,1093142787,1520190240,PA0RDT,JO11tm,-9,0.475706,PA0SLT,JO33kg,43,0,294,230,0,1.9.0-rc2,0
8901111,1098097406,1520604720,DK8FT,JN58oe,-30,10.140144,R1ZA,KP67qn,23,0,2491,221,10,,0
18153795,1107425544,1521388680,UKPR25,IO83pt,-17,7.040042,IK1WVQ,JN44cb,27,0,1343,328,7,1.2 Kiwi,0
20004226,1109280914,1521565080,PI4THT,JO32kf,12,7.040128999999999,DL4MFC,JN58qc,23,0,559,327,7,0.6,0
10283051,1099489001,1520729040,KB4NEW,EM98di,1,10.140234,K8CYV,EN63ve,37,0,657,143,10,4.0 r3015,0
19453670,1108727607,1521502680,DK8JP/1,JO31gk,-20,7.040108999999999,IK5LWE,JN53mv,37,0,903,340,7,,0
21025081,1110309589,1521673800,ON4CDJ,JO11xc,-7,1.8381299999999998,G4WLC,IO81rs,37,0,456,97,1,1.9.0-rc3,0
9545146,1098748652,1520650320,DK8JP/1,JO31gk,-5,3.5940410000000003,PA0O,JO33hg,30,0,204,182,3,,0
7213379,1096395062,1520463480,N2HQI,FN13sa,-20,7.040067,W1VR,EL98it,20,0,1638,14,7,1.7.0,0
26449786,1115781711,1522175400,PH2M,JO22hc,-21,1.838065,M6NLX,JO00cv,37,0,334,65,1,,0
13785114,1103027386,1521026160,W4ENN,EM64ru,7,7.040147,K2GQT,FN20wb,37,0,1238,246,7,1.9.0-rc2,0
16964680,1106234207,1521285720,KB9AMG,EN52tx,2,7.04007,WA8KNE,EM90gg,37,0,1541,338,7,1.6.1-deve,0
8064204,1097259108,1520536680,KB3EDF,FM18rh,-8,14.097079,K5XL,EM12kp,33,0,1962,65,14,1.8.0,0
21311362,1110595495,1521709080,DK9HS,JO43xr,-21,7.040092,EA1IOW,IN83gj,23,0,1510,36,7,1.8.0-rc1,0
556319,1089700329,1519912680,DC5AL-R,JO31lk,-8,0.47562200000000004,DF2JP,JO31hh,30,0,27,59,0,,0
9405394,1098602387,1520638200,VA3ROM/P,EN58,-24,14.097009,VA7PP,CN88,33,1,2485,77,14,1.9.0-rc2,0
28423084,1117793958,1522369080,DK6UG,JN49cm,8,7.040138000000001,EA5AU,IM99tl,37,0,1306,28,7,,0
19582648,1108856838,1521523440,LX1DQ,JN39cq,-20,1.8381020000000001,DF8DL,JO31nr,23,0,236,196,1,1.2 Kiwi,0
12031638,1101253143,1520883360,KA4PKB/0,EN41kf,0,14.097173999999999,K4MSC,EM90fo,37,0,1461,327,14,1.8.0,0
4233763,1093398419,1520212800,DL1KAI,JO42vj,-23,3.594148,OK2SAM,JN99du,27,0,657,299,3,1.8.0,0
30278602,1119657048,1522525200,DH5RAE,JN68qv,-13,7.040119,G8LIK,IO93cn,23,0,1174,110,7,,0
21513413,1110796749,1521724080,HB9TJM,JN36eq,-16,10.140245,PA0ALW,JO11wh,37,-1,546,160,10,2.11_r2263,0
18379878,1107649675,1521402480,VK2TPM,QF56of,12,14.097154999999999,VK2TGQ,QF56of,20,0,0,0,14,1.8.0,0
30463428,1119843504,1522539240,G0LUJ,IO83ls,-27,7.040144000000001,W2RCL,FM19,23,0,5594,48,7,,0
9332043,1098528857,1520632920,K9DZT,EN52wx,1,7.040143,WA4KFZ,FM18gv,37,0,1003,300,7,1.8.0-rc3,0
10740915,1099943919,1520775360,SA6BSS/RX,JO68sc,-10,10.140134,G4WLC,IO81rs,37,0,1241,49,10,1.9.0-rc2,0
16669178,1105939185,1521260400,AA1A,FN42pb,1,0.475721,WA3ETD,FN33lq,33,0,262,133,0,2.0_r1714,0
28450731,1117820651,1522371240,VA7PP,CN88,-7,14.097103,K0DSP,EN10ow,30,0,2224,301,14,1.8.0,0
16536561,1105807844,1521247680,LX1DQ,JN39cq,-19,3.5941089999999996,PA3GFE,JO21rk,23,0,202,164,3,1.2 Kiwi,0
23897357,1113177585,1521923880,LA2VRA,JO48hi,-6,7.0400990000000006,OM1AI,JN88,23,0,1227,337,7,1.9.0-rc3,0
11200288,1100403881,1520811600,DF4PV/BEV1,JN49aw,-9,3.5700279999999998,M0ORY,IO93ib,37,0,733,115,3,2.0_r1714,0
4745414,1093920329,1520263680,EA8BFK,IL38bo,-29,7.040003,DL0PBS,JO33,23,0,3245,220,7,,0
24132758,1113418802,1521947040,KR6ZY,CM95rc,-21,3.5941160000000005,AC7GZ,DM43,23,0,891,284,3,,0
25653088,1114969831,1522092480,PY2GN,GG56tv,-21,14.097098999999998,G8UUG,IO91,40,0,9489,223,14,1.2 Kiwi,0
27753387,1117106976,1522315800,OZ7IT,JO65df,-16,10.140191,HB9EOF,JN36er,37,0,1031,21,10,1.8.0,0
5472539,1094650409,1520327520,K2JY,EM40xa,-21,7.040019,K3EA,FN20of,30,-1,1788,235,7,1.8.0,0
4814662,1093987374,1520269560,KU4QI,EM87bx,3,14.097064000000001,W0AEW,DN70je,27,0,1853,91,14,1.7.0,0
14255888,1103493915,1521057960,UN7GCX,MN83mj,-25,10.140177,IZ3EAW,JN55xk,30,0,5029,68,10,2.12_r3617,0
5702269,1094879819,1520344320,OE5AFP,JN78dh,-19,10.140198,G4SFS,IO81qf,23,0,1254,98,10,1.2 Kiwi,0
17216703,1106484983,1521304680,DH5RAE,JN68qv,6,7.040096000000001,ON7KB,JO21ei,37,0,697,110,7,,0
5916663,1095091789,1520360400,KE3PL,EM74xx,-20,14.097131,N1JDR,FN42,23,0,1400,238,14,1.9.0-rc2,0
11805247,1101016838,1520866440,PA0MBO,JO32ke,-24,7.040103,LA3MTA,JO29uu,37,0,856,175,7,,0
1825712,1090980415,1520016120,DJ0ABR,JN68nt,-18,7.040054,SM7GVS,JO66,23,0,853,179,7,,0
8995772,1098193469,1520611080,DF5FH,JO42um,-3,3.594101,DF8DL,JO31nr,23,0,197,62,3,,0
8871171,1098069229,1520602560,PI4THT,JO32kf,2,7.040058999999999,DG6RCH,JN68hp,30,1,569,317,7,0.6,0
25870908,1115200284,1522113720,KR6ZY,CM95rc,-16,7.040044,NN4EE,EM83gv,33,0,3381,283,7,,0
1796214,1090953129,1520014320,DK8FT/B,JN58oe,-19,7.040037,DL5RBD,JN69kb,37,0,156,232,7,,0
29570809,1118952862,1522469280,DP0GVN,IB59uh,-22,7.040164999999999,DH5RAE,JN68qv,33,0,13410,188,7,,0
850338,1089992460,1519936440,K9AN,EN50wc,-21,14.097057999999999,WA8KNE,EM90gg,37,0,1249,333,14,,0
2702645,1091858047,1520089440,DC5AL-R,JO31lk,-29,3.5941050000000003,G0MJW,IO91io,23,0,571,89,3,,0
14527671,1103779552,1521080160,G0LUJ,IO83ls,7,1.838195,DK1BN/P,JO30tn,40,0,809,300,1,,0
5733507,1094909387,1520346720,K7AU,CN87oa,-12,10.140213000000001,KD6RF,EM22le,37,0,2869,313,10,1.9.0-rc2,0
28334530,1117699416,1522362000,DK6UG,JN49cm,-15,7.0400339999999995,KK1D,FN31vi,30,0,6037,52,7,,0
14273576,1103510667,1521059040,AA7NM,CN86ox,-5,14.097042000000002,KG5UWB,EM12jv,37,0,2665,314,14,1.9.0-rc2,0
21541462,1110824345,1521725880,DF5FH,JO42um,-22,7.040033,IK1WVQ,JN44cb,27,0,947,6,7,,0
27091281,1116437231,1522246200,VA3ROM,EN58,-14,10.140244000000001,K1BZ,FM19ne,23,0,1418,321,10,1.7.0-rc3,0
24404978,1113690599,1521976320,SP9BIF,JO90ig,-10,7.040166,DH5RAE,JN68qv,33,1,414,66,7,2.0_r1714,0
19767577,1109041028,1521543720,OZ0AP,JO65eg,-9,10.140185,HB9EOF,JN36er,37,0,1038,22,10,2.21_r2286,0
25744407,1115060454,1522099200,PI4THT,JO32kf,-20,7.040037,IZ4LXP,JN54lg,30,-1,935,343,7,0.6,0
1981134,1091136186,1520028000,N1SDJ,FN43ot,-16,7.040044,DL5RBD,JN69kb,37,0,6104,299,7,2.0_r1714,0
9108863,1098305571,1520617800,SV2HRT,KN10kl,-17,14.097067000000001,G8AXA,JO01ai,33,-1,2126,116,14,1.8.0,0
12592035,1101821350,1520935560,NV0O,EM28tt,-4,7.0401,N4MN,FM05qv,37,0,1427,288,7,1.9.0-rc2,0
7380948,1096568567,1520479920,K9XT,EM69pr,-24,0.475771,KU4XR,EM75xr,33,1,503,333,0,1.6.0,0
23849999,1113133207,1521920880,DL0HT,JO43jb,-5,3.594099,DO3HUM,JO51,30,0,230,321,3,,0
1508446,1090662722,1519994280,VE3BSB,FN14,-18,7.040102,NU6O,CN70vr,23,0,3829,68,7,1.8.0,0
16365408,1105632914,1521231600,K9AN,EN50wc,7,14.097114000000001,W4WAC,CN82hm,37,0,2935,83,14,,0
19656632,1108929981,1521533040,VK3CVF,QF22pa,4,7.040082000000001,VK2RG,QF56mc,23,0,688,227,7,1.8.0-rc2,0
18845272,1108116788,1521452160,DL1GCD/1,JN48ar,-18,7.040069,EA5CYA,IM99,23,0,1257,32,7,,0
22832034,1112113146,1521833640,KD6RF,EM22,6,7.0400089999999995,KB4RG,EM02dk,37,0,438,88,7,1.8.0,0
13564772,1102807990,1521010800,KC4RSN,EM72hp,-25,7.040025,K4IZN,EM62tp,37,-1,94,90,7,1.9.0-rc2,0
1806821,1090962730,1520014920,SP9MLI,JO93,-11,7.040121000000001,PA0ANH,JO22lh,27,0,946,77,7,2.0_r1714,0
2202051,1091355266,1520049000,KB9AMG,EN52tx,-7,1.8380279999999998,WB5WPA,EM13qc,37,0,1313,31,1,1.6.1-deve,0
29075453,1118447447,1522427160,OZ1AAB,JO65cs,-17,7.040136,DL1FX,JN49gr,23,0,715,19,7,,0
27112266,1116458928,1522248240,DG7RJ,JN58th,-26,7.040071000000001,DJ7SH,JN58sd,37,0,20,18,7,,0
11476652,1100687391,1520841120,OZ7IT,JO65df,-21,5.288691,G6JVT,IO90,23,0,1037,54,5,1.8.0-rc2,0
28984453,1118356522,1522420320,DK8FT/A,JN58oe,-21,10.140158,EA5CYA,IM99,23,0,1376,41,10,,0
6058216,1095233321,1520370840,DO4SH,JO30rl,-23,3.594136,DL0STO,JO61,23,0,401,256,3,1.9.0-rc2,0
29304404,1118676200,1522442760,G4DJB,IO91ph,-17,5.288665,G3SHK,IO90dx,23,0,79,62,5,1.9.0-rc3,0
1220121,1090373926,1519971360,N2HQI,FN13sa,-15,7.04011,AE7YQ,DM41kx,37,0,3267,58,7,,0
27639348,1116992315,1522303320,VE7XH,CN89nc,-16,7.040151,K0DSP,EN10ow,30,0,2228,303,7,1.8.0,0
27199058,1116546012,1522255680,SM0EPX/RX2,JO89si,-19,10.140219,G4CAO,IO91si,20,0,1437,45,10,1.6.0,0
30350247,1119731963,1522530360,N2NOM,FN22bg,8,7.040056,AJ8S,EM89bt,53,0,724,65,7,1.9.0-rc3,0
562224,1089704768,1519913160,WG0G,EN35vb,-18,7.040171000000001,KA3JIJ,EM84cj,23,0,1386,331,7,1.9.0-rc2,0
28504920,1117874862,1522376280,K2JY,EM40,7,7.040118,KD6RF,EM22la,37,0,417,113,7,1.8.0,0
7079219,1096261994,1520453040,OZ7IT,JO65df,-4,5.288759,G4ZFQ,IO90ir,30,0,1036,56,5,1.8.0-rc2,0
